sdoy,GPP,NEE,ER,NPP,Ra,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,Rh
1870,0.0,0.2447,0.2447,0.0,0.0,365.931,597.7052,361.1983,340.9189,256.9074,344.2662,38573.4492,23212.043,0.2447
1871,0.0,0.2468,0.2468,0.0,0.0,365.3598,597.7023,360.6917,341.7018,256.9045,344.2559,38573.543,23212.043,0.2468
1872,0.0,0.2485,0.2485,0.0,0.0,364.7895,597.6993,360.1873,342.4799,256.9016,344.2449,38573.6367,23212.043,0.2485
1873,0.0,0.25,0.25,0.0,0.0,364.2201,597.6964,359.6852,343.2534,256.8986,344.2334,38573.7305,23212.043,0.25
1874,0.0,0.2514,0.2514,0.0,0.0,363.6515,597.6935,359.1851,344.0226,256.8957,344.2216,38573.8242,23212.043,0.2514
1875,0.0,0.2524,0.2524,0.0,0.0,363.0838,597.6906,358.687,344.7878,256.8928,344.2096,38573.918,23212.043,0.2524
1876,0.0,0.2532,0.2532,0.0,0.0,362.5171,597.6876,358.1912,345.5492,256.8898,344.1971,38574.0117,23212.043,0.2532
1877,1.0213,-0.7676,0.2537,0.0,0.0,361.9512,597.6847,357.6982,346.3061,256.8869,344.1848,38574.1055,23212.043,0.2537
1878,1.08,-0.8214,0.2586,0.0,0.0,361.3862,597.6818,357.1862,347.0736,256.8839,344.1742,38574.1992,23212.043,0.2586
1879,0.3611,-0.1023,0.2588,0.0,0.0,360.8221,597.6788,356.6492,347.8609,256.8809,344.1691,38574.293,23212.043,0.2588
1880,1.2388,-0.9852,0.2535,0.0,0.0,360.2589,597.6759,356.1129,348.6506,256.878,344.167,38574.3867,23212.043,0.2535
1881,0.2749,-0.0213,0.2536,0.0,0.0,359.6965,597.673,355.5776,349.4376,256.8751,344.1659,38574.4805,23212.043,0.2536
1882,0.0,0.2538,0.2538,0.0,0.0,359.1351,597.67,355.043,350.2221,256.8721,344.1655,38574.5742,23212.043,0.2538
1883,0.1472,0.1072,0.2544,0.0,0.0,358.5745,597.6671,354.5092,351.004,256.8692,344.1656,38574.668,23212.043,0.2544
1884,0.3181,-0.0637,0.2544,0.0,0.0,358.0147,597.6642,353.9763,351.7836,256.8663,344.1663,38574.7617,23212.043,0.2544
1885,0.8182,-0.5637,0.2545,0.0,0.0,357.4558,597.6613,353.4443,352.561,256.8633,344.1675,38574.8555,23212.043,0.2545
1886,0.6994,-0.4453,0.2541,0.0,0.0,356.8979,597.6583,352.9129,353.3366,256.8604,344.1693,38574.9492,23212.043,0.2541
1887,0.9916,-0.7373,0.2544,0.0,0.0,356.3408,597.6554,352.3824,354.1099,256.8575,344.1716,38575.043,23212.043,0.2544
1888,0.3072,-0.0526,0.2545,0.0,0.0,355.7845,597.6525,351.8527,354.8809,256.8546,344.1743,38575.1367,23212.043,0.2545
1889,1.1185,-0.8638,0.2547,0.0,0.0,355.2291,597.6495,351.3244,355.6492,256.8516,344.1774,38575.2305,23212.043,0.2547
1890,0.0,0.2545,0.2545,0.0,0.0,354.6746,597.6466,350.7973,356.4153,256.8487,344.1811,38575.3242,23212.043,0.2545
1891,0.9429,-0.6874,0.2555,0.0,0.0,354.121,597.6437,350.2703,357.1789,256.8458,344.1851,38575.418,23212.043,0.2555
1892,1.6035,-1.3384,0.2651,0.0,0.0097,353.5682,597.6407,349.7442,357.9406,256.8428,344.1894,38575.5117,23212.043,0.2554
1893,1.6292,-1.3223,0.3069,0.0,0.0514,353.0163,597.6378,349.2188,358.7,256.8399,344.1943,38575.6055,23212.043,0.2555
1894,0.3487,-0.0763,0.2724,0.0,0.0165,352.4652,597.6349,348.6941,359.4571,256.837,344.1996,38575.6992,23212.043,0.256
1895,1.0554,-0.7827,0.2727,0.0,0.0166,351.915,597.632,348.1707,360.2116,256.834,344.2052,38575.793,23212.043,0.2561
1896,0.0006,0.2725,0.273,0.0,0.018,351.3657,597.629,347.6505,360.963,256.8311,344.2112,38575.8867,23212.043,0.255
1897,0.0785,0.1817,0.2602,0.0,0.0043,350.8172,597.6261,347.1298,361.7127,256.8282,344.2175,38575.9805,23212.043,0.2559
1898,0.0049,0.2523,0.2573,0.0,0.0,350.2696,597.6232,346.6081,362.4606,256.8253,344.2242,38576.0742,23212.043,0.2573
1899,0.4661,-0.2084,0.2577,0.0,0.0,349.7229,597.6202,346.0871,363.2061,256.8223,344.2312,38576.168,23212.043,0.2577
1900,0.1415,0.1163,0.2578,0.0,0.0,349.1769,597.6173,345.5668,363.9496,256.8194,344.2386,38576.2617,23212.043,0.2578
1901,0.4231,-0.1651,0.258,0.0,0.0,348.6318,597.6144,345.0473,364.6911,256.8165,344.2466,38576.3555,23212.043,0.258
1902,1.2453,-0.9871,0.2581,0.0,0.0,348.0876,597.6115,344.5286,365.4302,256.8135,344.2546,38576.4492,23212.043,0.2581
1903,0.0,0.2584,0.2584,0.0,0.0,347.5443,597.6085,344.0107,366.167,256.8106,344.2631,38576.543,23212.043,0.2584
1904,0.0,0.2587,0.2587,0.0,0.0,347.0018,597.6056,343.4935,366.9016,256.8077,344.2719,38576.6367,23212.043,0.2587
1905,0.4254,-0.1665,0.2589,0.0,0.0,346.4601,597.6027,342.9771,367.6341,256.8047,344.2809,38576.7305,23212.043,0.2589
1906,0.7931,-0.534,0.2591,0.0,0.0,345.9193,597.5997,342.4619,368.3641,256.8018,344.2905,38576.8242,23212.043,0.2591
1907,0.0,0.2594,0.2594,0.0,0.0,345.3793,597.5968,341.9471,369.0921,256.7989,344.3003,38576.918,23212.043,0.2594
1908,1.7103,-1.4506,0.2597,0.0,0.0,344.8401,597.5939,341.4333,369.8177,256.796,344.3107,38577.0117,23212.043,0.2597
1909,0.8012,-0.5392,0.262,0.0,0.0021,344.3018,597.5909,340.9203,370.541,256.793,344.3212,38577.1055,23212.043,0.2599
1910,0.0008,0.2594,0.2602,0.0,0.0,343.7644,597.588,340.408,371.2621,256.7901,344.3322,38577.1992,23212.043,0.2602
1911,1.4785,-1.2119,0.2666,0.0,0.0062,343.2278,597.5851,339.8965,371.9812,256.7872,344.3434,38577.293,23212.043,0.2604
1912,1.6508,-1.3501,0.3007,0.0,0.0401,342.6921,597.5822,339.3858,372.698,256.7842,344.3553,38577.3867,23212.043,0.2606
1913,1.7017,-1.3393,0.3625,0.0,0.1017,342.1571,597.5792,338.8761,373.4124,256.7813,344.3676,38577.4805,23212.043,0.2608
1914,1.6366,-1.2531,0.3835,0.0,0.1226,341.623,597.5763,338.3675,374.1246,256.7784,344.3801,38577.5742,23212.043,0.2608
1915,1.8329,-1.4629,0.37,0.0,0.109,341.0897,597.5734,337.8599,374.8346,256.7755,344.393,38577.668,23212.043,0.2611
1916,1.8951,-1.4966,0.3985,0.0,0.1372,340.5573,597.5704,337.353,375.5423,256.7725,344.4062,38577.7617,23212.043,0.2613
1917,1.6685,-1.2439,0.4246,0.0,0.163,340.0257,597.5675,336.8466,376.248,256.7696,344.4196,38577.8555,23212.043,0.2616
1918,1.044,-0.5786,0.4654,0.0,0.2034,339.4949,597.5646,336.3409,376.9516,256.7667,344.4336,38577.9492,23212.043,0.2619
1919,0.0,0.3233,0.3233,0.0,0.0606,338.965,597.5616,335.8358,377.6527,256.7637,344.4477,38578.043,23212.043,0.2626
1920,1.6235,-1.2932,0.3303,0.0,0.0676,338.4359,597.5587,335.3316,378.3517,256.7608,344.4622,38578.1367,23212.043,0.2627
1921,1.9016,-1.4823,0.4193,0.0,0.1566,337.9076,597.5558,334.8283,379.0486,256.7579,344.4769,38578.2305,23212.043,0.2628
1922,1.0931,-0.6267,0.4663,0.0,0.2034,337.3801,597.5529,334.3258,379.7433,256.7549,344.4923,38578.3242,23212.043,0.2629
1923,2.3478,-1.8909,0.4568,0.0,0.1936,336.8534,597.5499,333.8241,380.4359,256.752,344.5077,38578.418,23212.043,0.2632
1924,1.8952,-1.454,0.4412,0.0,0.1774,336.3276,597.547,333.3231,381.1259,256.7491,344.5232,38578.5117,23212.043,0.2638
1925,0.0,0.3718,0.3718,0.0,0.1072,335.8026,597.5441,332.8228,381.8134,256.7462,344.5391,38578.6055,23212.043,0.2646
1926,1.8939,-1.4925,0.4014,0.0,0.1363,335.2784,597.5411,332.3233,382.4984,256.7432,344.5551,38578.6992,23212.043,0.2651
1927,1.4776,-1.0352,0.4425,0.0,0.1776,334.7551,597.5382,331.8245,383.1819,256.7403,344.5717,38578.793,23212.043,0.2649
1928,0.0,0.353,0.353,0.0,0.0874,334.2325,597.5353,331.3264,383.8627,256.7374,344.5884,38578.8867,23212.043,0.2656
1929,0.0,0.3082,0.3082,0.0,0.0415,333.7108,597.5323,330.8291,384.5406,256.7344,344.605,38578.9805,23212.043,0.2667
1930,0.0034,0.2866,0.29,0.0,0.0225,333.1898,597.5294,330.3323,385.2161,256.7315,344.6219,38579.0742,23212.043,0.2675
1931,0.0213,0.2686,0.2899,0.0,0.0213,332.6697,597.5265,329.8362,385.8886,256.7286,344.6386,38579.168,23212.043,0.2686
1932,1.3054,-0.9941,0.3114,0.0,0.0442,332.1504,597.5236,329.3411,386.5605,256.7256,344.6562,38579.2617,23212.043,0.2672
1933,1.7438,-1.358,0.3858,0.0,0.1189,331.6319,597.5206,328.8468,387.2308,256.7227,344.6742,38579.3555,23212.043,0.267
1934,0.6212,-0.149,0.4722,0.0,0.206,331.1143,597.5177,328.3536,387.8995,256.7198,344.6932,38579.4492,23212.043,0.2662
1935,1.5555,-1.131,0.4245,0.0,0.1574,330.5974,597.5148,327.8611,388.5655,256.7169,344.712,38579.543,23212.043,0.2671
1936,0.2843,0.1836,0.4679,0.0,0.2008,330.0814,597.5118,327.3692,389.2298,256.7139,344.7314,38579.6367,23212.043,0.2671
1937,1.5551,-1.1072,0.4479,0.0,0.1782,329.5661,597.5089,326.8782,389.8896,256.711,344.7502,38579.7305,23212.043,0.2697
1938,1.9509,-1.4179,0.533,0.0,0.2654,329.0516,597.506,326.3879,390.5497,256.7081,344.7699,38579.8242,23212.043,0.2676
1939,3.0994,-2.4523,0.6471,0.1275,0.3794,328.6017,597.5158,325.9494,391.2079,256.7051,344.79,38579.918,23212.043,0.2676
1940,4.2972,-3.3556,0.9416,0.6002,0.674,328.3884,597.5729,325.7009,391.8647,256.7022,344.8104,38580.0117,23212.043,0.2676
1941,4.0289,-2.9575,1.0714,0.6897,0.8039,328.2206,597.6389,325.4885,392.5207,256.6993,344.8306,38580.1055,23212.043,0.2675
1942,3.3326,-1.8842,1.4484,0.5364,0.8547,327.9761,597.6896,325.2153,392.6304,256.6883,345.033,38580.1992,23212.0723,0.5938
1943,3.6501,-1.7449,1.9052,0.6172,1.0132,327.7727,597.7484,324.9749,392.2534,256.6701,345.3855,38580.332,23212.1191,0.892
1944,2.3244,-0.9304,1.394,0.0,0.6612,327.261,597.7454,324.4877,392.2291,256.6571,345.5391,38580.4531,23212.166,0.7328
1945,4.0995,-2.1949,1.9046,0.7037,1.1168,327.1017,597.8129,324.2829,392.0883,256.6424,345.7531,38580.5859,23212.2129,0.7878
1946,4.398,-2.2627,2.1353,1.0147,1.2708,327.0981,597.9114,324.2031,391.8022,256.6255,346.0302,38580.7227,23212.2598,0.8645
1947,2.9305,-0.9076,2.0229,0.657,1.1363,326.9156,597.9742,323.9799,391.5599,256.6094,346.2176,38580.8789,23212.3066,0.8866
1948,4.2221,-1.8542,2.368,0.8294,1.3152,326.8198,598.0542,323.8261,391.0519,256.5893,346.4813,38581.0508,23212.3652,1.0528
1949,0.9527,0.3689,1.3216,0.0,0.808,326.3097,598.0513,323.341,391.4312,256.5823,346.4611,38581.1484,23212.4121,0.5136
1950,2.488,-1.1294,1.3585,0.0,0.7972,325.8003,598.0483,322.8567,391.6519,256.573,346.5652,38581.2422,23212.4492,0.5613
1951,3.3787,-1.5306,1.8481,0.367,1.1441,325.4752,598.0821,322.5197,391.5977,256.5597,346.7931,38581.3359,23212.4961,0.7041
1952,4.0308,-1.6495,2.3813,0.9576,1.6082,325.4457,598.175,322.4194,391.4169,256.5445,347.0728,38581.4297,23212.543,0.7731
1953,2.5494,-0.9935,1.5559,0.0,0.9632,324.9377,598.1721,321.9366,391.6046,256.5348,347.1662,38581.5234,23212.5898,0.5927
1954,1.9292,-0.575,1.3542,0.0,0.8576,324.4304,598.1691,321.4544,391.9545,256.5275,347.2022,38581.6172,23212.6367,0.4967
1955,0.9752,0.3531,1.3283,0.0,0.8612,323.924,598.1662,320.9728,392.3365,256.5207,347.2417,38581.7109,23212.6836,0.4671
1956,0.9395,0.6136,1.5531,0.0,1.0317,323.4183,598.1633,320.4917,392.6176,256.5125,347.3228,38581.8047,23212.7305,0.5214
1957,2.4685,-1.1014,1.3671,0.0,0.8675,322.9135,598.1603,320.0114,392.9251,256.5047,347.4023,38581.8984,23212.7773,0.4996
1958,2.6823,-1.2058,1.4765,0.0,0.9006,322.4094,598.1574,319.5319,393.0667,256.4945,347.5709,38581.9922,23212.8242,0.5759
1959,0.2405,1.2629,1.5034,0.0,0.9872,321.9061,598.1545,319.0527,393.3371,256.4861,347.6683,38582.0859,23212.8711,0.5162
1960,4.0217,-1.0161,3.0056,1.4199,1.9052,322.1133,598.2936,319.1419,392.5897,256.4628,348.142,38582.2383,23212.918,1.1005
1961,3.6857,-1.0166,2.6691,1.0048,1.7255,322.1125,598.3912,319.0651,392.17,256.4442,348.446,38582.4219,23212.9648,0.9436
1962,5.4978,-2.0974,3.4003,2.0426,2.4341,322.6303,598.5925,319.4033,391.6665,256.4243,348.8211,38582.5625,23213.0117,0.9663
1963,5.7325,-2.3183,3.4142,1.9918,2.3419,323.122,598.7888,319.7213,390.9547,256.4013,349.2954,38582.7109,23213.0586,1.0723
1964,6.2966,-2.2986,3.998,2.642,2.7991,323.9377,599.05,320.299,390.002,256.3747,349.8791,38582.8711,23213.1055,1.199
1965,6.0468,-1.7372,4.3096,2.8862,2.9302,324.8741,599.3358,320.9739,388.7065,256.3429,350.618,38583.0586,23213.1523,1.3794
1966,5.5662,-0.6398,4.9263,3.1493,2.9981,325.9406,599.6478,321.7528,386.3234,256.2947,351.882,38583.2461,23213.207,1.9282
1967,6.719,-1.8059,4.9131,2.8956,2.8492,326.8788,599.9344,322.4288,383.7768,256.2436,353.1454,38583.457,23213.2793,2.0639
1968,7.1111,-2.5838,4.5273,2.9537,2.9334,327.8444,600.2269,323.1265,382.2962,256.2082,353.7957,38583.6445,23213.373,1.5939
1969,6.6303,-2.0205,4.6097,2.9872,2.9397,328.8252,600.5226,323.8361,380.6675,256.1704,354.5189,38583.8633,23213.4668,1.67
1970,7.8211,-2.3818,5.4393,3.7821,3.4655,330.2019,600.898,324.8625,378.4521,256.1235,355.5147,38584.0703,23213.5605,1.9739
1971,6.6246,-0.4674,6.1571,4.1651,3.655,331.7678,601.3116,326.0406,375.2175,256.0605,356.9829,38584.2891,23213.6543,2.5021
1972,7.5361,-1.5523,5.9837,4.1792,3.6331,333.3376,601.7267,327.2216,372.7788,256.0092,357.6866,38584.5781,23213.7754,2.3506
1973,6.3395,-0.1801,6.1594,3.1507,3.0477,334.3916,602.0388,327.9907,369.1342,255.9386,358.7344,38584.9531,23213.9375,3.1117
1974,5.8685,-1.2892,4.5793,2.3384,2.5564,335.0378,602.2695,328.4345,367.6194,255.901,358.7843,38585.2773,23214.0742,2.023
1975,2.2204,0.2142,2.4347,0.0,1.24,334.5148,602.2666,327.9427,367.2211,255.8809,358.7117,38585.4883,23214.168,1.1946
1976,3.5831,-0.6635,2.9196,0.8961,1.8774,334.4404,602.3533,327.8098,366.9193,255.8623,358.7528,38585.6875,23214.2344,1.0422
1977,5.4033,-1.2444,4.1589,2.6672,2.7961,335.2511,602.617,328.3857,365.998,255.8339,359.0797,38585.8711,23214.3066,1.3628
1978,7.1975,-0.2627,6.9348,4.4907,3.877,336.9718,603.063,329.6896,362.3842,255.7625,360.1789,38586.2617,23214.4707,3.0578
1979,7.1043,-1.2077,5.8965,3.1523,3.0695,338.0207,603.3754,330.4565,359.5221,255.7023,360.691,38586.6719,23214.6387,2.827
1980,6.4579,-1.0128,5.4451,2.9749,2.9752,338.9793,603.67,331.1514,357.0245,255.6476,361.3018,38586.9922,23214.7793,2.4698
1981,6.2739,-0.9403,5.3337,3.1311,3.0864,340.0146,603.9803,331.9077,354.8207,255.5972,361.8909,38587.2734,23214.918,2.2473
1982,6.8201,-1.6559,5.1642,3.0053,3.0143,340.9852,604.2779,332.6122,352.8334,255.55,362.3615,38587.5547,23215.0527,2.1499
1983,5.7525,-1.2983,4.4542,2.4128,2.6997,341.6584,604.5162,333.0787,351.5019,255.5134,362.6205,38587.7852,23215.1465,1.7544
1984,4.2111,0.3212,4.5322,2.6885,2.867,342.4688,604.7822,333.6546,350.3583,255.4796,362.7835,38588.0039,23215.2402,1.6652
1985,8.0175,-0.8277,7.1898,4.6209,3.968,344.2431,605.2414,335.0016,346.1356,255.3945,364.4282,38588.3164,23215.3652,3.2218
1986,7.5777,0.036,7.6137,4.4437,3.8414,345.9257,605.6828,336.2758,341.4776,255.3007,365.7724,38588.7891,23215.5488,3.7723
1987,3.4671,0.2594,3.7265,0.65,1.5892,345.7103,605.7448,336.0316,340.2702,255.2646,365.2939,38589.2305,23215.7285,2.1373
1988,6.391,-1.7987,4.5922,2.4625,2.6861,346.401,605.9881,336.5126,339.05,255.2283,365.1926,38589.5508,23215.8691,1.9061
1989,4.7648,-0.7631,4.0017,1.8162,2.3631,346.7676,606.1668,336.7348,338.1657,255.1975,365.084,38589.832,23215.998,1.6387
1990,5.4039,-1.3048,4.0991,2.3598,2.6903,347.4054,606.3998,337.1743,337.48,255.1701,365.0835,38590.0195,23216.0918,1.4088
1991,6.3885,-1.2201,5.1685,3.9319,3.5701,348.8279,606.7902,338.2422,336.417,255.136,365.2685,38590.2422,23216.1855,1.5983
1992,6.5345,-0.9187,5.6158,4.4652,3.8669,350.5146,607.2338,339.5212,335.1849,255.0989,365.4389,38590.4805,23216.2949,1.7488
1993,7.3362,1.0364,8.3727,5.1608,4.2497,352.5459,607.7467,341.0765,329.9738,254.9922,366.9608,38590.9844,23216.5195,4.1229
1994,7.4438,1.093,8.5369,4.9521,4.0993,354.4698,608.2389,342.5464,324.9233,254.8865,367.7944,38591.6484,23216.8125,4.4375
1995,7.9363,-0.5408,7.3954,4.4417,3.7811,356.1355,608.6802,343.8092,321.4887,254.8083,367.8701,38592.2773,23217.1113,3.6143
1996,5.7425,-0.9531,4.7894,2.2156,2.445,356.6865,608.8989,344.1801,319.912,254.7628,367.5737,38592.7266,23217.2949,2.3444
1997,7.4596,-2.7279,4.7317,2.7685,2.8389,357.5128,609.1727,344.7713,318.7398,254.7244,367.4719,38593.0547,23217.4355,1.8928
1998,6.9252,-1.6893,5.2359,2.7591,2.8239,358.3332,609.4457,345.3578,316.7544,254.671,367.595,38593.4414,23217.6016,2.412
1999,7.0553,-2.0578,4.9975,3.1418,3.0878,359.3436,609.757,346.0965,315.4912,254.6304,367.5883,38593.7461,23217.7324,1.9097
2000,6.9526,-1.9801,4.9725,2.8699,2.9237,360.2165,610.041,346.7251,314.0927,254.5871,367.54,38594.0977,23217.8887,2.0488
2001,6.8582,-1.607,5.2513,2.9174,2.9697,361.1118,610.3298,347.3722,312.3073,254.5365,367.6223,38594.4766,23218.043,2.2815
2002,7.2125,-0.7712,6.4413,4.5607,3.9508,362.8271,610.7828,348.6755,309.7019,254.4702,368.4243,38594.7734,23218.1699,2.4905
2003,9.044,-2.0458,6.9982,4.6926,4.0128,364.605,611.2491,350.0289,306.4121,254.3904,369.3313,38595.1484,23218.3242,2.9854
2004,6.2858,0.0303,6.3161,3.3336,3.2023,365.7012,611.5795,350.8376,302.8977,254.3054,370.3279,38595.5547,23218.4883,3.1138
2005,7.0161,0.2258,7.2419,4.4785,3.8952,367.3682,612.0246,352.1029,298.9882,254.2118,371.4675,38595.9922,23218.6562,3.3467
2006,8.0914,0.0753,8.1667,5.1304,4.244,369.358,612.5348,353.6263,294.9193,254.1137,371.9179,38596.6094,23218.9238,3.9227
2007,8.8634,0.2793,9.1427,5.0611,4.1945,371.3102,613.0381,355.1197,289.5918,253.9892,372.3748,38597.4453,23219.2637,4.9482
2008,8.0111,1.7283,9.7394,4.8958,4.0993,373.1766,613.5247,356.5448,283.7507,253.8518,372.4126,38598.4414,23219.6562,5.6401
2009,6.1261,2.8366,8.9627,4.2487,3.6817,374.717,613.9465,357.7099,277.6492,253.7062,373.3511,38599.2461,23219.9746,5.281
2010,6.0459,2.8943,8.9402,4.6156,3.8738,376.4383,614.4052,359.0196,271.6677,253.5598,374.4808,38599.9766,23220.2988,5.0664
2011,7.5166,0.891,8.4076,4.4654,3.7655,378.0817,614.8488,360.2673,266.472,253.4271,375.2809,38600.6797,23220.625,4.6421
2012,7.3907,1.0938,8.4845,4.3815,3.7052,379.6805,615.284,361.4794,260.9694,253.2849,376.2655,38601.3828,23220.9473,4.7793
2013,9.5068,-2.2888,7.2181,4.1326,3.5731,381.1525,615.6942,362.5897,257.7684,253.1911,376.0974,38602.0508,23221.2676,3.6449
2014,6.9864,-0.6142,6.3722,3.0141,2.8877,382.0633,615.9927,363.2513,254.6117,253.0971,376.1285,38602.6836,23221.5566,3.4845
2015,6.6259,0.5977,7.2236,4.1995,3.6287,383.5652,616.4097,364.3858,251.1089,252.994,376.4333,38603.2969,23221.8242,3.5949
2016,8.5258,-1.7066,6.8193,3.5975,3.2627,384.7635,616.7666,365.2776,247.8487,252.895,376.4951,38603.9609,23222.1133,3.5566
2017,7.9261,-1.6713,6.2547,3.3317,3.1101,385.8274,617.0968,366.0623,245.2445,252.8099,376.3683,38604.5547,23222.377,3.1447
2018,7.4779,-1.8099,5.6681,2.8121,2.8181,386.6301,617.3749,366.6382,243.111,252.735,376.1056,38605.1094,23222.6055,2.85
2019,7.3095,-1.561,5.7486,3.1066,3.0201,387.5786,617.6826,367.3309,241.0857,252.662,375.8983,38605.6289,23222.8066,2.7285
2020,7.9298,-1.3039,6.6259,4.2695,3.7395,389.1069,618.1068,368.4876,238.73,252.5804,375.8699,38606.1484,23223.0137,2.8863
2021,7.4059,-1.6984,5.7075,3.6033,3.3355,390.2993,618.4641,369.3752,237.4452,252.5238,375.286,38606.6523,23223.2012,2.372
2022,7.8143,-1.7933,6.021,3.6691,3.4002,391.5234,618.8282,370.2885,235.4901,252.4505,375.1723,38607.1367,23223.3887,2.6208
2023,9.4527,-3.3061,6.1466,4.0758,3.6413,392.9484,619.2328,371.3625,233.8442,252.3841,374.8506,38607.6133,23223.5762,2.5053
2024,5.8811,1.2182,7.0993,4.3631,3.8212,394.5152,619.6663,372.5506,230.6243,252.2782,375.3358,38608.1523,23223.7852,3.278
2025,7.0346,0.67,7.7046,4.9716,4.151,396.3833,620.1606,373.9797,227.1468,252.1643,375.7272,38608.7695,23224.041,3.5536
2026,8.4424,-2.5655,5.877,3.5941,3.3114,397.5599,620.5172,374.8558,225.636,252.0985,375.1569,38609.3203,23224.2637,2.5656
2027,6.1569,-0.4056,5.7513,3.7403,3.4111,398.8083,620.8883,375.7902,224.2657,252.0359,374.7621,38609.7891,23224.4512,2.3402
2028,2.4801,0.864,3.3441,0.6594,1.5618,398.5154,620.9513,375.4928,223.8963,251.9985,373.9605,38610.1953,23224.6328,1.7823
2029,6.5844,-1.6146,4.9698,2.7775,2.8308,399.2809,621.2261,376.0467,222.693,251.9398,373.6638,38610.6055,23224.8008,2.1389
2030,6.7937,-0.8202,5.9735,4.1639,3.6704,400.7383,621.6394,377.1606,221.1276,251.8715,373.5681,38611.0273,23224.9688,2.3031
2031,7.5924,0.0342,7.6267,4.8498,4.0664,402.5358,622.1214,378.5542,217.2071,251.7411,374.517,38611.5469,23225.1738,3.5602
2032,8.9287,-1.6857,7.243,4.7589,4.0017,404.285,622.5942,379.9142,214.3295,251.6362,374.6314,38612.1094,23225.4258,3.2413
2033,7.5677,-1.413,6.1547,3.55,3.2668,405.4273,622.9463,380.7932,212.137,251.5484,374.4233,38612.6641,23225.6504,2.8878
2034,7.0991,-1.6623,5.4368,3.0548,2.9838,406.3205,623.2488,381.4815,210.6028,251.4774,374.0458,38613.1523,23225.8379,2.453
2035,7.8706,-2.6242,5.2464,2.9131,2.9392,407.1416,623.5372,382.1202,209.2531,251.4111,373.6532,38613.6211,23226.0254,2.3072
2036,7.0508,-1.937,5.1138,2.9261,2.9597,407.968,623.8268,382.7719,208.0712,251.3491,373.2776,38614.0469,23226.2031,2.1542
2037,6.5521,-1.3543,5.1978,3.05,3.0423,408.8549,624.129,383.4811,206.7953,251.2843,373.0121,38614.457,23226.3691,2.1555
2038,6.186,-0.0792,6.1068,4.3527,3.8249,410.3917,624.562,384.7202,205.2272,251.2113,372.9142,38614.8711,23226.5371,2.2819
2039,8.6297,-2.7788,5.8509,4.1939,3.7045,411.8463,624.9799,385.9029,204.0092,251.1476,372.5752,38615.2812,23226.7227,2.1464
2040,7.2195,-2.7028,4.5167,2.786,2.8777,412.5954,625.2571,386.5302,203.6142,251.1068,371.9675,38615.6484,23226.8633,1.6389
2041,6.0244,-1.6862,4.3382,2.6296,2.802,413.265,625.5186,387.1036,203.2286,251.0665,371.4991,38615.957,23227.0039,1.5362
2042,5.4466,-1.1014,4.3452,2.6095,2.8035,413.9238,625.7781,387.6775,202.728,251.0229,371.1598,38616.2383,23227.1445,1.5417
2043,6.7111,-1.8779,4.8332,3.1078,3.0982,414.8303,626.0873,388.4602,201.8697,250.9695,370.9667,38616.543,23227.2852,1.735
2044,7.3519,-2.2374,5.1144,3.5801,3.3861,415.9714,626.444,389.4404,201.0116,250.9159,370.7744,38616.8398,23227.4258,1.7283
2045,8.7942,-2.4878,6.3065,5.3577,4.4966,417.999,626.9784,391.1379,200.0368,250.8588,370.5994,38617.1602,23227.5664,1.8099
2046,9.1351,-2.7402,6.3949,4.835,4.1489,419.762,627.4604,392.6303,198.3225,250.7801,370.6898,38617.5273,23227.709,2.246
2047,6.3087,-0.2656,6.0431,5.0274,4.2734,421.6187,627.9616,394.2016,197.5603,250.7281,370.3058,38617.9023,23227.8496,1.7697
2048,6.3681,-1.9854,4.3827,2.6549,2.7772,422.287,628.2258,394.8277,197.0292,250.6828,369.8807,38618.2148,23227.9902,1.6055
2049,6.6346,-1.3442,5.2904,3.9238,3.5887,423.5884,628.6166,395.9685,196.173,250.6281,369.7145,38618.4961,23228.127,1.7017
2050,8.6949,-3.8233,4.8716,3.3903,3.2482,424.621,628.9542,396.9029,195.5099,250.5788,369.4173,38618.7773,23228.2676,1.6233
2051,8.9774,-3.2436,5.7338,4.7687,4.1453,426.3409,629.4296,398.3935,194.8651,250.5301,369.1476,38619.0586,23228.4082,1.5885
2052,3.6241,1.7228,5.3469,4.3299,3.9125,427.8385,629.8612,399.7087,194.5714,250.4914,368.6721,38619.3398,23228.5488,1.4344
2053,6.7097,-2.579,4.1307,2.5647,2.6932,428.4521,630.1163,400.3189,194.1844,250.4499,368.3122,38619.6211,23228.6777,1.4374
2054,7.3119,-3.0961,4.2158,2.6894,2.8395,429.1269,630.3838,400.9846,193.845,250.4099,367.9815,38619.8867,23228.791,1.3764
2055,6.5164,-2.6853,3.8311,2.3585,2.6436,429.6353,630.6182,401.5251,193.8007,250.3786,367.5596,38620.1094,23228.8848,1.1875
2056,6.1618,-1.8821,4.2797,2.8547,2.9391,430.391,630.9021,402.2716,193.3559,250.3358,367.4033,38620.3281,23228.9785,1.3406
